nama_barang,tipe,rata_rata_per_hari,frekuensi_total,tanggal_terakhir_digunakan,id_barang
kom steril,alat,1.0,1,2025-09-17,A956195
kom stetoskop,alat,1.0,1,2025-07-08,A204978
komp steril 1 pcs,alat,1.0,2,2025-11-14,A257809
kondom),alat,1.25,4,2025-10-22,A391972
korentang,alat,1.5,2,2025-02-27,A851654
korentang 1,alat,1.0,1,2025-08-05,A250124
korentang set,alat,1.0,1,2025-07-03,A243994
kruk,alat,1.0,4,2025-12-19,A266930
kruk walker tripod kursi roda,bahan,1.0,1,2025-10-23,B416129
kruki,alat,1.0,1,2025-01-10,A670836
kue) kubus,alat,1.0,1,2025-12-08,A962457
kursi,alat,1.71,69,2025-12-16,A414598
kursi roda,alat,1.0,4,2025-12-19,A884439
kursi roda tongkat kruks walker,alat,1.67,3,2025-12-03,A614291
kursii,alat,1.0,3,2025-10-21,A625123
kursisi,alat,1.0,1,2025-07-08,A048403
l Alat oksigen,alat,1.0,1,2025-05-23,A108222
l Sarung tangan,alat,1.0,1,2025-05-08,A206294
l Sarung tangan,bahan,1.0,1,2025-05-08,B206294
l) Sisir,alat,1.0,1,2025-04-25,A349928
label indikasi,bahan,1.0,1,2025-05-16,B094199
laken,alat,1.0,1,2025-05-20,A735148
laken besar kecil,alat,1.0,2,2025-09-05,A569139
lancet,bahan,1.0,1,2025-05-02,B297417
larutan bicarbinas natriens 3,alat,1.0,1,2025-05-02,A011602
lembar balik,alat,1.0,2,2025-12-11,A341813
lenex,alat,1.0,1,2025-12-18,A402252
lengan/LILA),bahan,1.0,1,2025-05-08,B088498
lengkap,alat,1.0,2,2025-09-17,A749469
leopold,alat,1.0,1,2025-09-15,A357752
lidi kapas steril hypafix perlak/pengalas,bahan,1.0,1,2025-04-08,B843345
lila,alat,1.0,4,2025-10-30,A828003
lila (1 pcs),alat,1.0,1,2025-11-12,A393122
lotion,alat,1.33,3,2025-08-10,A161859
lotion,bahan,1.0,4,2025-08-04,B161859
lotion 1bh,bahan,1.0,5,2025-07-30,B375726
m) Baju bersih,alat,1.0,1,2025-04-25,A259840
makanan (kacang,alat,1.0,1,2025-12-08,A281386
maker handscoon bersih,bahan,1.0,1,2025-05-03,B668532
mangkok cuci tangan,alat,1.0,2,2025-03-17,A287424
masker,alat,1.06,16,2025-12-18,A315839
masker,bahan,1.0,8,2025-12-02,B315839
masker (1 pcs),bahan,1.0,1,2025-08-08,B786919
masker (APD),alat,1.26,19,2025-12-11,A949857
masker (APD),bahan,1.08,12,2025-11-19,B949857
masker Kapas lidi,bahan,1.0,2,2025-09-05,B817479
masker NRM masker RM nasal kanul aquadest,bahan,1.0,1,2025-07-25,B399904
masker dan apron 4pcs,bahan,1.0,1,2025-08-15,B761308
masker handscoon,bahan,1.0,2,2025-08-20,B974283
masker handscoon bersih ventolin,bahan,1.0,1,2025-09-09,B676640
masker nrm (2pcs),bahan,1.0,1,2025-02-24,B245154
masker rm (2pcs),bahan,1.0,1,2025-02-24,B546540
masker sungkup biasa Selang suction,bahan,1.0,1,2025-04-29,B843896
meja,alat,1.0,3,2025-10-02,A584575
meja kursi,alat,1.0,1,2025-03-11,A371907
meja tempat tidur kursi,alat,1.0,2,2025-09-10,A634518
mejaja,alat,1.0,2,2025-11-02,A160428
meliputi,alat,1.0,1,2025-08-20,A475468
mengembangkan balon kateter,bahan,1.0,1,2025-02-24,B336199
mengembangkan balon kateter Air steril / NaCl 0,bahan,1.0,1,2025-02-25,B411817
mesin nebulizer,alat,1.0,1,2025-08-14,A257617
mesin pengisian injeksi asing dan mesin inspeksi,alat,1.0,1,2025-05-15,A560077
mesin suction,alat,1.0,1,2025-08-14,A776643
mesin suction (1),alat,1.0,1,2025-01-08,A349886
metcovazim red dan reguler,alat,1.6,5,2025-12-02,A783603
metcovazim red dan reguler,bahan,1.5,6,2025-12-02,B783603
metcovazim red dan yg biru,alat,1.0,2,2025-02-28,A583359
metcovazim red dan yg biru,bahan,1.12,8,2025-06-30,B583359
metcovazim red dan yg biru (1),bahan,1.0,1,2025-08-05,B017860
metcovazim red dan yg biru Bengkok,alat,1.0,1,2025-05-02,A497463
meteran,alat,1.0,3,2025-10-30,A428046
meteran 1 bh,alat,1.0,5,2025-07-30,A277998
meteran 2,alat,1.0,2,2025-07-28,A760347
meteran LILA,alat,1.0,1,2025-05-08,A268619
metlin,alat,1.0,1,2025-12-18,A034565
microtoise,alat,1.0,1,2025-07-02,A948179
microtoise (ukur tb),alat,1.0,1,2025-02-14,A355398
mikrotoa,alat,1.0,1,2025-06-03,A818202
minyak rambut (1 pcs),alat,1.5,2,2025-03-20,A849313
minyak telon,alat,2.0,1,2025-08-10,A546623
modern dressing sesuai indikasi) Apron/gaun pelindung,bahan,2.2,15,2025-11-19,B260517
n) Waslap,alat,1.0,1,2025-04-25,A103501
nacl,alat,1.0,1,2025-07-29,A444169
nacl,bahan,1.0,2,2025-07-28,B444169
nacl 0,bahan,1.0,1,2025-04-08,B515916
nacl 09 1 kolf,bahan,1.0,1,2025-04-08,B987946
nacl 2 ch,bahan,1.0,5,2025-07-30,B543414
nacl perlak,alat,1.0,1,2025-04-08,A104417
nald folder,alat,1.0,2,2025-07-08,A833140
nampan,alat,1.0,2,2025-07-03,A867379
nasal Kanul kasa humidifier,bahan,1.0,1,2025-07-25,B412843
nasal kanul,alat,1.0,1,2025-05-23,A142302
nasal kanul (2 pcs),alat,1.0,1,2025-11-08,A040527
nasal kanul aquades steril,bahan,1.0,1,2025-08-04,B058528
nasal kanul obat nebulizer aquadest steril nacl,bahan,1.0,2,2025-07-28,B731613
nasal kanul/masker simulasi),alat,1.0,2,2025-07-30,A640041
nebulizer,alat,1.0,2,2025-09-09,A842090
nebulizer (1 pcs),alat,1.0,1,2025-08-08,A962263
nebulizer lengkap,alat,1.0,1,2025-09-09,A106184
neck collar head imobilizier scop strecher spinal rock roll,alat,1.0,1,2024-07-17,A671287
nierbeken,alat,1.0,2,2025-10-13,A253018
nirbeken,alat,1.0,1,2025-07-29,A953997
non-rebreathing),alat,1.0,1,2025-08-20,A370583
obat,bahan,1.0,1,2025-09-09,B551775
obat anti kejang (diazepam 5 dan 10 mg),alat,1.2,5,2025-09-30,A220618
obat bronkodilator spuit 5 cc aquades handscoon streil,bahan,1.0,1,2025-07-08,B249558
obat ducolac suppositorial 1 butir Jelly,bahan,1.0,1,2025-08-19,B748697
obat imunisasi 1 bh,bahan,1.0,5,2025-07-30,B289064
obat inhaler handscoon masker oksigen,bahan,1.0,1,2025-09-17,B852887
obat injeksi ampul,alat,1.0,1,2025-04-30,A873666
obat injeksi vial berisi serbuk,alat,1.0,1,2025-04-30,A977306
obat kumur,bahan,1.0,1,2025-03-21,B024978
obat mata dan telinga spuit 50cc,alat,1.0,1,2025-05-02,A289309
obat nebu,alat,1.0,2,2025-07-28,A162488
obat perawatan luka 1 bh,bahan,1.0,5,2025-07-30,B492794
obat pil dan ampul,bahan,1.0,5,2025-07-30,B069115
obat salep,alat,1.0,1,2025-04-30,A949398
obat supos dan handcoon,alat,1.0,1,2025-07-29,A198482
obat supositoria,bahan,1.0,1,2025-01-22,B559010
obat supositoria dan vaginal,alat,1.0,1,2025-04-30,A114898
obat tetes,alat,1.0,1,2025-04-30,A472082
obat tetes mata,bahan,1.0,5,2025-07-30,B830808
obat ventolin,bahan,1.0,1,2025-10-27,B376466
oksigen,alat,1.0,1,2025-09-09,A460226
oksigen (1 pcs),alat,1.0,1,2025-11-08,A713074
oksigen (1pcs),alat,1.0,1,2025-02-24,A961458
oksimetri (2pcs),alat,1.0,1,2025-02-24,A974761
otoskop meteran penlight,alat,1.0,1,2025-07-02,A294377
oximeter 1 pcs,alat,1.0,1,2025-11-02,A806998
p3k,alat,1.0,1,2025-04-17,A007999
pakaian,alat,1.0,1,2025-03-14,A097889
pakaian bayi,bahan,1.0,1,2025-12-12,B204775
pakaian bersih (2 pcs),alat,1.5,2,2025-03-20,A949239
pakaian bersih kom,alat,1.0,1,2025-10-23,A035968
pakaian daster,alat,1.0,1,2025-05-22,A439757
pakaian ibu,alat,1.67,3,2025-12-02,A125045
pakaian ibu,bahan,1.0,2,2025-12-02,B125045
panjang badan,alat,1.0,1,2025-08-20,A581625
panthom anak,alat,1.0,1,2025-12-18,A465998
panthom bayi 2,alat,1.0,1,2025-12-12,A685924
panthom bayi yang ada tali pusar,alat,1.0,2,2025-07-28,A291613
panthom payudara,alat,1.0,2,2025-07-28,A458355
panthom pinggul,alat,1.0,1,2025-12-18,A730888
pantom Neil heacting dg benang,alat,1.0,2,2025-05-02,A339642
pantom Neil heacting dg benang (1) pantom post amputasi (1),alat,1.0,1,2025-08-05,A830115
pantom Neil heacting dg benang 1 pcs,alat,1.0,1,2025-02-18,A424760
pantom Neil heacting dg benang pantom post amputasi Handscoon (1 kotak),alat,1.0,3,2025-06-30,A310371
pantom PNC (1pcs),alat,1.0,1,2025-12-19,A472055
pantom bayi,alat,1.0,1,2025-07-30,A298479
pantom bayi 1 bh,alat,1.0,5,2025-07-30,A883294
pantom dada,bahan,1.0,1,2025-12-22,B071717
pantom dada (1),alat,1.0,1,2025-09-05,A787108
pantom dada (2),alat,1.0,1,2025-08-05,A396435
pantom dada untuk rjp (2),alat,1.0,1,2025-07-05,A435301
pantom ibu hamil,alat,2.0,1,2025-07-30,A007861
pantom kaki (1pcs),alat,1.0,1,2025-12-19,A359011
pantom kulit,alat,1.0,1,2025-07-08,A737184
pantom kulit(1pcs),alat,1.0,1,2025-05-08,A197629
pantom luka bakar,alat,1.0,3,2025-07-30,A700590
pantom penis,alat,1.0,1,2025-07-30,A102762
pantom penis 1,alat,1.0,1,2025-08-05,A305067
pantom perawatan luka,alat,1.0,5,2025-06-30,A775885
pantom perawatan luka (1),alat,1.0,1,2025-08-05,A260156
pantom perawatan luka 1 pcs,alat,1.0,1,2025-02-18,A560395
pantom perut stoma,alat,1.0,1,2025-07-30,A451555
pantom post amputasi,alat,1.0,1,2025-04-30,A744175
pantom rjp ambu bag,alat,1.0,1,2025-08-05,A207144
pantom sistem pencernaan,alat,1.0,1,2025-09-10,A547567
pantom tangan 1,alat,1.0,1,2025-08-05,A711146
pantom vagina 2,alat,1.0,1,2025-08-05,A744119
pantom vulva higiene (1pcs),alat,1.0,1,2025-12-19,A855250
papan resusitasi,alat,1.0,1,2025-11-03,A095661
pasien sadar) Air steril / NaCl 0,bahan,1.0,1,2025-05-12,B060157
pasta,bahan,1.0,1,2025-03-21,B963872
pelembab (2 pcs),alat,1.5,2,2025-03-20,A316565
pemasangan kateter,alat,1.0,2,2025-12-08,A427220
pemasangan kateter,bahan,1.0,2,2025-12-08,B427220
pembalut,alat,1.0,1,2025-12-18,A430106
pembalut materniti,alat,1.0,1,2025-09-10,A538482
pembalut nifas),bahan,1.0,1,2025-10-15,B752253
pen light,alat,1.0,1,2025-09-30,A641394
pen light,bahan,1.0,1,2025-09-30,B641394
penampung urine 4,alat,1.0,1,2025-08-05,A806260
pencatatan,bahan,1.0,1,2025-08-26,B465322
pengalas,alat,1.2,10,2025-09-30,A377913
pengalas,bahan,1.0,1,2025-08-14,B377913
pengalas dan handuk kecil (1 pcs) sputum pot (1 pcs),alat,1.0,1,2025-08-08,A898620
pengkuran bayi 1,alat,1.0,1,2025-07-31,A008601
pengukur LILA,alat,1.0,1,2025-07-28,A719850
pengukur TB,alat,1.0,1,2025-10-09,A536688
pengukur panjang bayi,alat,1.0,1,2025-07-28,A015047
pengukur tensi bayi 1 meteran bayi 1,alat,1.0,1,2025-07-31,A508391
penlight,alat,1.29,14,2025-12-18,A093213
penlight,bahan,1.0,2,2025-12-02,B093213
penlight Handscoon korentang tissu,alat,1.0,1,2025-05-02,A164706
peralatan mandi pasien berpakaian,alat,1.0,1,2025-10-31,A461572
peralatan mandi pasien berpakaian berhias toileting(1) peralatan makan minum (1),bahan,1.0,1,2025-10-31,B334238
perawatan gips,alat,1.0,2,2025-07-28,A285454
perban elastis,alat,1.0,2,2025-11-20,A286563
perban elastis (2 pcs),alat,1.0,1,2025-12-11,A523179
perban elastis dan handscoon,alat,1.0,1,2025-11-21,A693445
perban elastis dan handscoon,bahan,1.0,1,2025-11-21,B693445
perban elastis mitela,alat,1.0,3,2025-10-11,A856477
perban elastis(2pcs),alat,1.0,1,2025-05-08,A023407
perban gulung odol,bahan,1.0,2,2025-08-04,B778740
perlak,alat,1.4,15,2025-12-18,A175906
perlak,bahan,1.0,2,2025-04-12,B175906
perlak (1pcs),alat,1.0,1,2025-12-19,A610704
perlak (2pcs),alat,1.0,1,2025-09-04,A842115
perlak 1,alat,1.0,2,2025-11-08,A413624
perlak 1 buah,alat,1.0,1,2025-08-05,A747260
perlak 1 pcs,alat,1.0,2,2025-11-14,A297331
perlak Sarung tangan steril,alat,1.0,1,2025-04-12,A801117
perlak dan alas,alat,1.0,1,2025-07-29,A699780
perlak dan pengalas,alat,1.0,2,2025-09-05,A930000
perlak kecil,alat,1.0,1,2025-04-30,A216168
perlak pengalas,bahan,1.0,1,2025-05-08,B407273
perlak pengalas 1 bh,alat,1.0,4,2025-07-30,A585778
perlak pengalas 2 bh,alat,1.0,1,2025-07-25,A823061
perlak pengalas/ underpad),alat,1.29,14,2025-12-11,A269718
perlak pengalas/ underpad),bahan,1.0,2,2025-10-30,B269718
perlak pengalas/ underpad) Timbangan berat badan dan pengukur TB,alat,1.0,1,2025-03-19,A621269
perlak pengalas/underpad),alat,1.56,9,2025-09-18,A660331
perlak pengalas/underpad),bahan,1.0,6,2025-09-17,B660331
perlak pengalas/underpad)(4pcs),alat,1.33,6,2025-12-08,A712504
perlak/pengalas (1pcs),bahan,1.0,1,2025-04-17,B850913
perlengkapan bayi sabun bayi sampoo bayi,bahan,1.0,1,2025-08-09,B843983
phantom,alat,1.33,12,2025-11-21,A332626
phantom BHD BVM,alat,1.0,1,2025-05-16,A036594
phantom RJP,alat,4.0,1,2025-08-21,A379314
phantom RJP (2),alat,1.0,2,2025-08-28,A188605
phantom bayi,alat,1.25,4,2025-12-18,A184492
phantom bayi lengkap,alat,1.0,1,2025-09-17,A682813
phantom bokong,alat,1.0,1,2025-04-30,A029024
phantom hamil,alat,1.0,1,2025-12-18,A001341
phantom ibu hamil (1),alat,1.0,1,2025-05-23,A437546
phantom ibu hamil/ibu postpartum,alat,1.0,1,2025-12-18,A431393
phantom kaki,alat,1.0,2,2025-12-18,A257704
phantom kaki kepala tangan dada,alat,1.0,1,2025-01-30,A237434
phantom luka,alat,1.0,2,2025-07-11,A393672
phantom luka phantom patah,alat,1.0,1,2025-04-25,A788910
phantom mamae,alat,1.0,1,2025-12-18,A030210
phantom mammae,alat,1.0,1,2025-09-16,A712196
phantom patah,alat,1.0,1,2025-04-25,A885711
phantom payudara,alat,1.0,1,2025-11-17,A151301
phantom penis,alat,1.0,1,2025-07-29,A963804
phantom reproduksi,alat,1.0,1,2025-10-16,A752172
phantom rjp (2),alat,3.0,1,2025-08-08,A915692
phantom sisitem perkemihan,alat,1.0,1,2025-10-16,A380135
phantom sistem kardiovaskuler,alat,1.0,1,2025-10-21,A531575
phantom sistem perkemihan,alat,1.0,1,2025-10-14,A064655
phantom sistem persyarafan,alat,1.0,5,2025-11-19,A256977
phantom tangan,alat,1.0,1,2025-04-30,A614077
pinset,alat,1.0,1,2025-03-14,A573734
pinset (2pcs) handscoon streil (3 pcs) kom (2 pcs),bahan,1.0,2,2025-05-08,B913257
pinset anatomi (1 pcs),alat,2.33,3,2025-12-19,A540539
pinset anatomi (2 pcs),alat,1.0,1,2025-04-17,A689994
pinset anatomi (2pcs),alat,1.0,1,2025-12-19,A557748
pinset anatomi 1pcs,alat,1.0,2,2025-11-14,A623041
pinset anatomis,alat,1.0,11,2025-12-18,A157565
pinset anatomis (2 pcs),alat,1.0,1,2025-12-11,A747324
pinset anatomis (2pcs),alat,1.0,1,2025-05-08,A256691
pinset anatomis 1 buah,alat,1.0,1,2025-01-20,A845484
pinset anatomis chirurgis,alat,1.0,2,2025-11-26,A273405
pinset anatomis chirurgis,bahan,1.0,2,2025-11-26,B273405
pinset anatomis dan gerugis,alat,1.0,2,2025-08-12,A824935
pinset anatomis dan gerugis,bahan,1.0,1,2025-04-12,B824935
pinset cirurgis,alat,1.0,2,2025-07-08,A553984
pinset sirugis,alat,1.0,1,2025-09-17,A804052
pinset sirugis (3pcs) pinset anatomis (2pcs) bengkok (2pcs) korentang steril,alat,1.0,1,2025-04-08,A914054
pinset sirugis 1 buah,alat,1.0,1,2025-01-20,A374314
pinset sirugis 1 pcs,alat,1.0,2,2025-11-14,A920925
pinset steril,alat,1.0,2,2025-12-08,A192715
pinset steril,bahan,1.0,2,2025-12-08,B192715
pinset surigis,alat,1.0,1,2025-06-30,A907797
pinset/arteri klem,alat,1.0,1,2025-03-21,A609687
piring,alat,1.0,4,2025-11-13,A566779
piringsendok (1 pcs),alat,1.5,2,2025-03-20,A783977
pispot,alat,1.0,5,2025-07-30,A467807
pispot (1 pcs),alat,1.5,2,2025-03-20,A684108
pispot (2 pcs),alat,1.0,1,2025-02-26,A833567
pispot (2 pcs),bahan,1.0,1,2025-02-26,B833567
pispot 1,alat,1.0,1,2025-08-05,A340174
pispot dan botol cebok,alat,1.0,1,2025-09-05,A890170
pispot handscoon,alat,1.0,1,2025-10-23,A893902
pita pengukur,alat,1.0,1,2025-07-28,A656010
pita ukur,alat,1.0,1,2025-02-14,A940196
pita ukur lila,alat,1.0,1,2025-09-16,A445901
pita ukur lila,bahan,1.0,1,2025-09-16,B445901
pitra ukur metlin (1pcs),alat,1.0,1,2025-12-19,A292773
plaster,alat,1.0,1,2025-12-18,A674872
plaster,bahan,1.0,1,2025-07-30,B674872
plaster masker alcohol swab cotton swab 2,bahan,1.0,3,2025-08-05,B662698
plester,alat,1.0,4,2025-12-11,A673849
plester,bahan,1.4,5,2025-12-18,B673849
plester dan gunting,alat,1.0,1,2025-07-29,A349910
plester handscoon,bahan,1.0,1,2025-11-11,B081745
plester hipafix dan perban,bahan,1.0,5,2025-07-30,B093256
poli kateter,alat,1.0,1,2025-07-30,A275095
polly cateter dan urine bag,alat,1.0,1,2025-07-29,A797562
polymer,alat,1.0,1,2025-04-12,A022905
polymer,bahan,1.0,1,2025-04-12,B022905
popok,alat,2.0,1,2025-08-10,A658684
pot sputum (2 pcs) hadscoon (1 kotak) set nebula(2 pcs) obat bronkodilator(1) bengkok(2 pcs) spuit 5 cc (2 pcs) aquades(1 pcs),alat,1.0,2,2025-05-08,A640840
pot sputum (2 pcs) hadscoon (1 kotak) set nebula(2 pcs) obat bronkodilator(1) bengkok(2 pcs) spuit 5 cc (2 pcs) aquades(1 pcs),bahan,1.0,2,2025-05-08,B640840
pot sputum Nebu,alat,1.0,2,2025-07-28,A852934
pot sputum berisi disinfektan,alat,1.0,1,2025-05-08,A983687
povidone iodine,alat,1.5,2,2025-04-24,A557683
povidone iodine,bahan,1.5,2,2025-04-24,B557683
punggung,alat,1.5,2,2025-04-24,A542951
punggung,bahan,1.5,2,2025-04-24,B542951
reflek hammer,alat,1.0,1,2025-09-10,A925050
reflek harmar,alat,1.0,1,2025-07-30,A119541
reflek harmer,alat,1.0,2,2025-07-28,A398134
refleks hammer (2 pcs),alat,1.0,1,2025-07-02,A252464
reflex Hummer,alat,1.0,1,2025-09-30,A828065
reflex Hummer,bahan,1.0,1,2025-09-30,B828065
rolli emergenci ambubag,alat,1.0,1,2025-11-03,A208962
sabuk restrain (pengikat badan),alat,1.0,1,2025-07-25,A961824
sabun,alat,1.2,5,2025-10-23,A313261
sabun,bahan,1.0,1,2025-05-16,B313261
sabun 1bh,bahan,1.0,5,2025-07-30,B779661
sabun baki ember gelas,bahan,1.0,1,2025-04-11,B397828
sabun baki ember gelas pantom,alat,1.0,1,2025-04-11,A973539
sabun cuci luka/sabun bayi (1 botol),bahan,1.33,3,2025-12-03,B354940
sabun mandi,bahan,1.0,3,2025-11-02,B077513
sabun sampo baby oil odol sikat gigi handuk kom 2,alat,1.0,1,2025-03-17,A872717
safety box 1 bh,alat,1.0,5,2025-07-30,A153861
salap luka bakar,bahan,1.0,1,2025-02-14,B315448
sampo,alat,1.0,3,2025-11-13,A019974
sampo (1 pcs),alat,1.5,2,2025-03-20,A773471
sampo 1bh,bahan,1.0,5,2025-07-30,B544532
sampo),alat,1.0,2,2025-11-21,A111459
sarung bantal,alat,1.0,1,2025-09-05,A670340
sarung bantal,bahan,1.0,1,2025-04-15,B670340
sarung bantal selimut,alat,1.0,1,2025-02-21,A506483
sarung tangan,alat,1.0,3,2025-10-10,A724895
sarung tangan,bahan,1.0,3,2025-09-30,B724895
sarung tangan 3 buah (3 kanan,alat,1.0,1,2025-11-02,A687079
sarung tangan bersih,alat,1.0,2,2025-07-28,A572335
sarung tangan bersih (1 pcs) tissue (1 pcs),bahan,1.0,1,2025-08-08,B351287
sarung tangan bersih (5pcs),bahan,1.0,1,2025-07-25,B512561
sarung tangan dan sarung kaki,alat,2.0,1,2025-08-10,A881178
sarung tangan steril non steri,bahan,1.0,1,2025-07-29,B959395
sarung tangan steril non steril,bahan,1.0,4,2025-07-30,B781960
sarung tgn(5pcs),alat,1.0,1,2025-02-21,A073801
scoop strecher,alat,1.0,3,2025-12-08,A242385
selamg nasal kanol,alat,1.0,1,2025-10-04,A658819
selang,alat,1.0,1,2025-09-15,A132414
selang aliran infus,alat,1.0,1,2025-07-29,A698893
selang nebulizer,alat,1.0,2,2025-07-28,A132660
selang ngt,alat,1.0,2,2025-11-08,A582864
selang ogt (2pcs),bahan,1.0,1,2025-12-18,B936430
selang oksigen (1),alat,1.0,1,2025-04-17,A030357
selang suction (2pcs),bahan,1.0,1,2025-02-24,B456432
selimut,alat,1.1,10,2025-09-30,A671325
selimut,bahan,1.0,2,2025-02-10,B671325
selimut bersih 1 bh,alat,1.0,1,2025-07-25,A982277
selimut ibu bayi),bahan,1.0,1,2025-08-20,B846733
selimut mandi,alat,1.0,1,2025-09-05,A534017
selimut mandi (1 pcs),alat,1.5,2,2025-03-20,A420076
selimut),bahan,1.0,1,2025-04-15,B180835
selimut) Perlak / underpad,bahan,1.0,3,2025-08-18,B214477
sendok,alat,1.0,2,2025-11-13,A604893
sendok dan garpu (1pcs) piring/mangkuk (1pcs),bahan,1.0,1,2025-03-11,B444448
senter,alat,2.0,1,2025-07-28,A871002
sepatu boot,alat,1.36,11,2025-12-18,A396945
sepatu boot,bahan,1.0,2,2025-12-02,B396945
seperti hyrocolloid,alat,1.0,1,2025-04-12,A233401
seperti hyrocolloid,bahan,1.0,1,2025-04-12,B233401
serbet,alat,1.0,1,2025-02-14,A646728
serbet/tisu (1pcs) pispot (1pcs),alat,1.0,1,2025-03-11,A454931
sesuai instruksi),bahan,1.0,5,2025-11-08,B426453
sesuai ukuran selang penyambung,alat,1.0,1,2025-05-08,A855049
sesuai usia),alat,1.0,1,2025-10-30,A013713
set DDST,bahan,1.0,1,2025-09-18,B627829
set Nebulizer,alat,1.0,1,2025-09-16,A509138
set ambil darah,alat,1.0,1,2025-12-11,A442180
set baju pasien,alat,1.0,1,2025-12-11,A798935
set bengkok pinset steril,alat,1.0,1,2025-08-22,A551603
set hecting 2 bh,alat,1.0,1,2025-07-25,A268457
set incobator,alat,1.0,1,2025-11-19,A495395
set infus,alat,1.0,1,2025-09-05,A997932
set nebula bengkok,alat,1.0,1,2025-07-08,A301451
set pemeriksaan fisik ibu hamil,alat,1.0,1,2025-12-11,A140287
set perawatan luka,alat,1.0,1,2025-10-21,A402079
set perawatan luka steril (kom kecil 2,alat,1.0,5,2025-07-30,A031380
set ttv,alat,1.0,2,2025-12-11,A594808
set untuk vulva hygiene,alat,1.0,1,2025-09-10,A314526
set vulva hygine,alat,1.0,1,2025-12-18,A567191
setengah koher,alat,1.0,1,2025-12-18,A715504
setengah koher 1,alat,1.5,2,2025-12-09,A899149
setiap 1 ampul vaksin dengan 4 ml pelarut) beserta pelarutnya,bahan,1.0,1,2025-08-15,B605495
sikat gigi,alat,1.0,1,2025-03-21,A389952
simple mask 2 handscoon bersih kasa,bahan,1.0,1,2025-07-25,B697177
simple mask giving blood giving set handscoon masker,bahan,1.0,1,2025-10-27,B443884
sirugis 1,alat,1.0,5,2025-07-30,A967039
sisir,alat,1.33,3,2025-11-13,A443782
sisir,bahan,1.0,1,2025-03-21,B443782
sisir 1 bh,alat,1.0,5,2025-07-30,A845738
sisir dan cermin (1 pcs),alat,1.5,2,2025-03-20,A744349
skort plastik),alat,1.44,9,2025-11-19,A713615
skort plastik),bahan,1.5,2,2025-10-11,B713615
skort plastik) (2 pcs),bahan,1.0,1,2025-03-19,B649038
sop perawatan payudara anc Baki berisi,alat,1.5,2,2025-09-17,A534186
sop teknik laktasi,alat,1.0,1,2025-09-17,A508453
spagnamometer,alat,1.0,1,2025-07-29,A662935
spalk,alat,1.33,3,2025-04-12,A624902
spalk perban kain mitella plaster,alat,1.0,1,2025-08-25,A276639
spalk perban kain mitella plaster,bahan,1.0,1,2025-08-25,B276639
spatel lidah,bahan,1.0,1,2025-03-21,B944794
sped 10cc,alat,1.0,1,2025-12-18,A759477
sped 1cc,alat,1.0,1,2025-12-18,A327842
spegmanometer,alat,1.0,2,2025-07-30,A275460
spegmanometer,bahan,1.0,1,2025-06-08,B275460
spekulum hidung,alat,1.0,1,2025-10-09,A555717
spekulum hidung (1bh),alat,1.25,16,2025-12-11,A426932
spekulum hidung (1bh),bahan,1.0,3,2025-10-30,B426932
spet,bahan,1.0,1,2025-07-29,B777482
spet 3 cc,alat,1.0,1,2025-12-18,A641522
spidol) untuk,bahan,1.0,1,2025-08-26,B896396
spidol) untuk pencatatan,alat,1.0,1,2025-08-26,A294287
spigmonamometer (2 pcs),alat,1.0,1,2025-07-02,A277241
spinal board bidai tarik vakum splints torniquet,alat,1.0,1,2025-11-03,A562801
spinal long bord (1 pcs),alat,1.0,1,2025-04-17,A909695
sprei,bahan,1.0,1,2025-10-15,B818738
sprei bersih 1 bh,alat,1.0,1,2025-07-25,A093771
spuit,alat,1.0,1,2025-07-29,A826241
spuit 1,alat,1.0,1,2025-04-30,A606647
spuit 1 cc,bahan,1.5,2,2025-04-30,B364299
spuit 10,alat,1.0,1,2025-07-29,A996022
spuit 10,bahan,1.0,2,2025-07-28,B996022
spuit 1cc (2pcs),bahan,1.0,1,2025-12-18,B671597
spuit 2,alat,1.0,1,2025-11-02,A162245
spuit 20 mL,alat,1.0,1,2025-08-22,A926814
spuit 3 cc,bahan,1.0,5,2025-07-30,B686742
spuit 3 cc (5 pcs),bahan,1.0,1,2025-02-24,B695827
spuit 3 cc 4 pcs,alat,1.25,4,2025-12-18,A274660
spuit 3cc,alat,1.0,1,2025-10-17,A421263
spuit 3cc (2pcs),bahan,1.0,1,2025-12-18,B564763
spuit 3cc (4pcs) Kasa sterill( 4 pcs),bahan,2.0,1,2025-12-09,B927430
spuit 5 cc (5pcs),bahan,1.0,1,2025-02-24,B963041
spuit 5 cc obat ampul obat flacon salep masker,bahan,1.5,2,2025-04-30,B518103
spuit 50cc,alat,2.0,2,2025-11-08,A555132
spuit 50cc Selang NGT Selang kateter kassa steril urin bag,bahan,1.0,1,2025-06-30,B677328
spuit atau irigator lengkap,alat,1.0,1,2025-09-05,A989704
sputi 3 cc,bahan,1.5,2,2025-04-30,B841294
sputum pot,alat,1.0,1,2025-10-04,A988698
